model,r2_uniform,r2_weighted,mae_mean_pp,rmse_mean_pp,aitchison_mean,r2_tree_cover,r2_grassland,r2_cropland,r2_built_up,r2_bare_sparse,r2_water,mae_tree_cover_pp,mae_grassland_pp,mae_cropland_pp,mae_built_up_pp,mae_bare_sparse_pp,mae_water_pp,pct_valid_sum,pct_valid_range,pct_fully_valid,mean_sum,std_sum,name,run_id,feature_set,arch,activation,n_layers,d_model,expansion,dropout,input_dropout,lr,weight_decay,mixup_alpha,use_swa,use_cosine,n_features,n_params,epochs,best_val_loss,elapsed_s
model,0.7463128566741943,0.9128972887992859,2.8669236227869987,6.596974283456802,7.6269835444000025,0.9401953816413879,0.8396024107933044,0.8018555045127869,0.9440387487411499,0.14122354984283447,0.8109492659568787,5.256105586886406,3.8321934640407562,2.0879851654171944,5.401667952537537,0.29336195439100266,0.33023511059582233,100.0,100.0,100.0,1.0,6.376377115202558e-08,all_full_plain_silu_L3_d512,331,all_full,plain,silu,3,512,0,0.15,0.0,0.001,0.0001,0.0,False,True,3534,2341382,40,0.412602,4.0
model,0.7277827262878418,0.908393919467926,2.9474252834916115,6.762320548295975,7.795952719081449,0.9359925985336304,0.8290444016456604,0.7901166081428528,0.9428325295448303,0.052170753479003906,0.8165261745452881,5.371113121509552,3.98496575653553,2.2760124877095222,5.430635064840317,0.3000665921717882,0.32176910899579525,100.0,100.0,100.0,1.0,6.31765004754925e-08,all_full_plain_relu_L3_d256,333,all_full,plain,relu,3,256,0,0.15,0.0,0.001,0.0001,0.0,False,True,3534,1039622,42,0.412719,4.3
model,0.75400710105896,0.914779007434845,2.8418635949492455,6.508830934762955,7.598763067468002,0.9405438303947449,0.839391827583313,0.8110378980636597,0.9455667734146118,0.15473055839538574,0.8327598571777344,5.239764228463173,3.8414429873228073,1.976674236357212,5.378788337111473,0.3122672438621521,0.3022425342351198,100.0,100.0,100.0,1.0,6.352126291631066e-08,all_full_plain_relu_L3_d512,335,all_full,plain,relu,3,512,0,0.15,0.0,0.001,0.0001,0.0,False,True,3534,2341382,39,0.412314,3.9
model,0.7411532998085022,0.907828152179718,2.9084982350468636,6.764347851276398,7.73033524080781,0.9362454414367676,0.8258249759674072,0.783376157283783,0.9427657127380371,0.13978171348571777,0.8189105987548828,5.356059968471527,3.8763176649808884,2.175043895840645,5.4169271141290665,0.29145118314772844,0.33519489225000143,100.0,100.0,100.0,1.0,6.464819080065354e-08,all_full_plain_mish_L3_d256,337,all_full,plain,mish,3,256,0,0.15,0.0,0.001,0.0001,0.0,False,True,3534,1039622,42,0.414567,4.1
model,0.7372400760650635,0.9113495349884033,2.8816482052206993,6.661120802164078,7.619659076506066,0.9395078420639038,0.8388323187828064,0.7929753065109253,0.9433438181877136,0.10006982088088989,0.8086990118026733,5.2591122686862946,3.84332612156868,2.164645493030548,5.407347530126572,0.28810244984924793,0.32733073458075523,100.0,100.0,100.0,1.0,6.314883904678936e-08,all_full_plain_mish_L3_d512,339,all_full,plain,mish,3,512,0,0.15,0.0,0.001,0.0001,0.0,False,True,3534,2341382,40,0.412511,3.8
model,0.7340988516807556,0.9075920581817627,2.8568999841809273,6.788431853055954,7.585464653514211,0.9373810291290283,0.8384895920753479,0.7637053728103638,0.9419319033622742,0.11388915777206421,0.8091807961463928,5.317476764321327,3.690527379512787,2.213936671614647,5.327481776475906,0.2734726993367076,0.31851083040237427,100.0,100.0,100.0,1.0,6.249523920587308e-08,all_full_plain_geglu_L3_d256,341,all_full,plain,geglu,3,256,0,0.15,0.0,0.001,0.0001,0.0,False,True,3534,2076166,36,0.41931,3.9
model,0.7246176600456238,0.9097707867622375,2.8894351795315742,6.71350285410881,7.733357521570767,0.9386706352233887,0.8325774669647217,0.7917690873146057,0.9424996376037598,0.01618790626525879,0.8259868621826172,5.338763445615768,3.82424034178257,2.14039608836174,5.42866550385952,0.29156175442039967,0.3129862481728196,100.0,100.0,100.0,1.0,6.16791311358611e-08,all_full_plain_relu_L3_d256_lr0.0005,344,all_full,plain,relu,3,256,0,0.15,0.0,0.0005,0.0001,0.0,False,True,3534,1039622,51,0.414739,5.1
model,0.7340101599693298,0.9093426465988159,2.9151251539587975,6.732679158449173,7.825954050131922,0.9371285438537598,0.829127311706543,0.7969361543655396,0.9429064989089966,0.09505856037139893,0.8028883934020996,5.300137400627136,3.938736394047737,2.1756861358880997,5.421505868434906,0.31373295933008194,0.3409439465031028,100.0,100.0,100.0,1.0,6.3065776600979e-08,all_full_plain_relu_L3_d256_wd0.0005,345,all_full,plain,relu,3,256,0,0.15,0.0,0.001,0.0005,0.0,False,True,3534,1039622,42,0.41274,4.1
model,0.7444815635681152,0.900547206401825,3.125632181763649,7.027994841337204,8.187966190434773,0.9325658082962036,0.8205018639564514,0.7548288106918335,0.9370471835136414,0.26867127418518066,0.7532528638839722,5.709488689899445,4.119932651519775,2.3353615775704384,5.85082620382309,0.32706549391150475,0.41111717000603676,100.0,100.0,100.0,1.0,6.208853164935135e-08,all_full_residual_gelu_L4_d256,346,all_full,residual,gelu,4,256,2,0.15,0.0,0.001,0.0001,0.0,False,True,3534,1961222,29,0.418001,4.4
model,0.7179535031318665,0.9063849449157715,2.9460906982421875,6.856948882341385,7.557765246385579,0.9363570809364319,0.8247998952865601,0.7866231203079224,0.9409826993942261,0.03253275156021118,0.7864125370979309,5.4110221564769745,3.8728613406419754,2.1888231858611107,5.496133863925934,0.29963203705847263,0.4080736078321934,100.0,100.0,100.0,1.0,6.269528540769898e-08,all_full_residual_gelu_L8_d256,348,all_full,residual,gelu,8,256,2,0.15,0.0,0.001,0.0001,0.0,False,True,3534,3014918,37,0.418048,8.8
model,0.7377784848213196,0.9033920764923096,3.1152063980698586,6.897540390491486,7.772703465400578,0.9275500178337097,0.8369632363319397,0.7997709512710571,0.9332711696624756,0.11441069841384888,0.8146921396255493,5.844133347272873,3.967650979757309,2.177106589078903,5.984034761786461,0.361489225178957,0.3568162675946951,100.0,100.0,100.0,1.0,6.324560075654517e-08,all_full_residual_gelu_L10_d256,349,all_full,residual,gelu,10,256,2,0.15,0.0,0.001,0.0001,0.0,False,True,3534,3541766,38,0.418466,10.5
model,0.7691543102264404,0.9136797189712524,2.885664999485016,6.526481360197067,7.318036092257139,0.9375497102737427,0.8382961750030518,0.8214001059532166,0.9432013034820557,0.24924355745315552,0.8252224922180176,5.335787311196327,3.760000690817833,2.0481716841459274,5.522530153393745,0.3298770170658827,0.3176259808242321,100.0,100.0,100.0,1.0,6.3065776600979e-08,all_full_residual_gelu_L12_d256,350,all_full,residual,gelu,12,256,2,0.15,0.0,0.001,0.0001,0.0,False,True,3534,4068614,42,0.418433,14.8
model,0.7086880207061768,0.9021120071411133,3.0628321692347527,7.046469300985336,7.970063989017893,0.9331382513046265,0.8265670537948608,0.8030643463134766,0.9333858489990234,0.08295869827270508,0.6729916334152222,5.6221406906843185,4.081327468156815,2.099772170186043,5.861703306436539,0.27818591333925724,0.4338617902249098,100.0,100.0,100.0,1.0,6.251387674183206e-08,all_full_residual_silu_L4_d256,351,all_full,residual,silu,4,256,2,0.15,0.0,0.001,0.0001,0.0,False,True,3534,1961222,33,0.418676,6.8
model,0.7392573356628418,0.908942461013794,2.9277248308062553,6.750617176294327,7.498482271330503,0.9362975358963013,0.8350749015808105,0.7904723286628723,0.9422728419303894,0.1439850926399231,0.7874289751052856,5.381857976317406,3.8686923682689667,2.1697815507650375,5.491403490304947,0.2979653887450695,0.35667174961417913,100.0,100.0,100.0,1.0,6.287617537736878e-08,all_full_residual_silu_L6_d256,352,all_full,residual,silu,6,256,2,0.15,0.0,0.001,0.0001,0.0,False,True,3534,2488070,43,0.417197,11.7
model,0.7233560085296631,0.9088610410690308,2.906111814081669,6.769523769617081,7.78215435612587,0.9382990598678589,0.827385425567627,0.795875072479248,0.9424684643745422,0.04830425977706909,0.7877891659736633,5.343784391880035,3.9680447429418564,2.109576389193535,5.359975248575211,0.2819856395944953,0.3733003279194236,100.0,100.0,100.0,1.0,6.29363512416603e-08,all_full_residual_silu_L8_d256,353,all_full,residual,silu,8,256,2,0.15,0.0,0.001,0.0001,0.0,False,True,3534,3014918,37,0.416601,12.5
model,0.7439917922019958,0.9094807505607605,2.984091080725193,6.739423424005508,7.438320042034563,0.9343781471252441,0.8319950103759766,0.8198456168174744,0.9412801265716553,0.18854069709777832,0.7478964924812317,5.611975118517876,3.8869813084602356,2.0364906638860703,5.699363350868225,0.28655349742621183,0.3831736044958234,100.0,100.0,100.0,1.0,6.301958421772724e-08,all_full_residual_silu_L12_d256,355,all_full,residual,silu,12,256,2,0.15,0.0,0.001,0.0001,0.0,False,True,3534,4068614,43,0.41802,19.2
model,0.7281613349914551,0.9001451134681702,3.0517762526869774,7.025270164012909,7.767941350188683,0.9309442043304443,0.8271164894104004,0.7668735384941101,0.9326574206352234,0.10633504390716553,0.8050272464752197,5.582966655492783,3.9513476192951202,2.316560409963131,5.845960229635239,0.27353628538548946,0.3402887610718608,100.0,100.0,100.0,1.0,6.322718348883427e-08,all_full_residual_relu_L4_d256,356,all_full,residual,relu,4,256,2,0.15,0.0,0.001,0.0001,0.0,False,True,3534,1961222,35,0.415203,7.2
model,0.7306861281394958,0.9046109318733215,3.060039132833481,6.928091496229172,8.062395023738365,0.9364997148513794,0.8282998204231262,0.7684393525123596,0.9397927522659302,0.17485016584396362,0.7362127304077148,5.557504296302795,4.0037475526332855,2.3494839668273926,5.6986965239048,0.3417613450437784,0.4090274218469858,100.0,100.0,100.0,1.0,6.39006358937877e-08,all_full_residual_relu_L8_d256,358,all_full,residual,relu,8,256,2,0.15,0.0,0.001,0.0001,0.0,False,True,3534,3014918,30,0.415717,9.9
model,0.7502183318138123,0.9075268507003784,3.015928715467453,6.768075376749039,7.917242976614636,0.9333643913269043,0.8299200534820557,0.8041314482688904,0.9393205642700195,0.19376081228256226,0.8007950782775879,5.6207094341516495,3.937114030122757,2.085668034851551,5.76394610106945,0.3143726149573922,0.37375036627054214,100.0,100.0,100.0,1.0,6.350292380830069e-08,all_full_residual_relu_L10_d256,359,all_full,residual,relu,10,256,2,0.15,0.0,0.001,0.0001,0.0,False,True,3534,3541766,31,0.417111,12.3
model,0.7630676627159119,0.9133328199386597,2.909885160624981,6.548995524644852,7.274055579318126,0.9355791211128235,0.8376456499099731,0.8250682353973389,0.9439360499382019,0.21729165315628052,0.8188741207122803,5.4960668087005615,3.728856146335602,2.0270004868507385,5.575105175375938,0.318891741335392,0.3134100465103984,100.0,100.0,100.0,1.0,6.267670471515885e-08,all_full_residual_relu_L12_d256,360,all_full,residual,relu,12,256,2,0.15,0.0,0.001,0.0001,0.0,False,True,3534,4068614,42,0.417253,18.5
model,0.7273997664451599,0.9060361385345459,3.0723394826054573,6.871921569108963,8.319190313350978,0.9305881857872009,0.8326977491378784,0.81166672706604,0.9384775757789612,0.1074492335319519,0.7435022592544556,5.671706795692444,4.072280600667,2.237173542380333,5.731824040412903,0.31132670119404793,0.4097490571439266,100.0,100.0,100.0,1.0,6.297798194054849e-08,all_full_residual_gelu_L8_d256_do0.1,362,all_full,residual,gelu,8,256,2,0.1,0.0,0.001,0.0001,0.0,False,True,3534,3014918,28,0.418223,8.3
model,0.7205904126167297,0.9080967307090759,2.923051081597805,6.800029426813126,7.743847923107496,0.9370763301849365,0.8231078386306763,0.7967897653579712,0.942981481552124,0.04060661792755127,0.7829657793045044,5.3652264177799225,4.074820503592491,2.0856965333223343,5.3354572504758835,0.3108232282102108,0.36629096139222383,100.0,100.0,100.0,1.0,6.29363512416603e-08,all_full_residual_gelu_L8_d256_do0.25,363,all_full,residual,gelu,8,256,2,0.25,0.0,0.001,0.0001,0.0,False,True,3534,3014918,35,0.417912,10.7
model,0.7585784792900085,0.9123303890228271,2.8157735243439674,6.601124256849289,5.842200940496411,0.937872588634491,0.8397399187088013,0.8075008392333984,0.9429643750190735,0.21636950969696045,0.8070175647735596,5.299518629908562,3.6831628531217575,1.9563604146242142,5.396722629666328,0.24844312574714422,0.310519034974277,100.0,100.0,100.0,1.0,6.287617537736878e-08,all_full_residual_gelu_L8_d256_swa,372,all_full,residual,gelu,8,256,2,0.15,0.0,0.001,0.0001,0.0,True,True,3534,3014918,300,0.435338,97.1
model,0.7554541230201721,0.9092321395874023,2.887861430644989,6.703709810972214,6.019328410654698,0.9343631267547607,0.8377203941345215,0.8049043416976929,0.9397319555282593,0.2098875641822815,0.8061110973358154,5.484338104724884,3.7487540394067764,1.9551495090126991,5.581046640872955,0.25398232974112034,0.3039733972400427,100.0,100.0,100.0,1.0,6.320414769334093e-08,all_full_residual_silu_L6_d256_swa,373,all_full,residual,silu,6,256,2,0.15,0.0,0.001,0.0001,0.0,True,True,3534,2488070,300,0.440546,66.3
model,0.7558138966560364,0.9096799492835999,2.8852351009845734,6.6862523555755615,6.015207156449055,0.934268593788147,0.835081934928894,0.8028079867362976,0.9418026804924011,0.20733439922332764,0.8135814666748047,5.471734702587128,3.784796968102455,1.965775154531002,5.526915565133095,0.2605422865599394,0.30171822290867567,100.0,100.0,100.0,1.0,6.256509976765301e-08,all_full_residual_silu_L8_d256_swa,374,all_full,residual,silu,8,256,2,0.15,0.0,0.001,0.0001,0.0,True,True,3534,3014918,300,0.437069,74.2
model,0.7395179867744446,0.9070795178413391,2.9354652389883995,6.8429142236709595,7.6829131442736225,0.9353339672088623,0.8317542672157288,0.8109817504882812,0.9380319118499756,0.21885913610458374,0.7021269798278809,5.381392315030098,3.8657933473587036,2.024294063448906,5.609549954533577,0.2976898103952408,0.4340785089880228,100.0,100.0,100.0,1.0,6.30426839620668e-08,all_full_residual_gelu_L4_d512_lr0.0005,378,all_full,residual,gelu,4,512,2,0.15,0.0,0.0005,0.0001,0.0,False,True,3534,6019590,35,0.416743,6.2
model,0.723385751247406,0.902301549911499,2.986901067197323,6.974317878484726,7.686626674234328,0.9370388984680176,0.8245158195495605,0.7479684352874756,0.937608003616333,0.09649455547332764,0.7966738939285278,5.333741381764412,3.8489781320095062,2.4458831176161766,5.580140650272369,0.36100957076996565,0.3516730619594455,100.0,100.0,100.0,1.0,6.355792692147588e-08,all_full_residual_gelu_L6_d512_lr0.0005,379,all_full,residual,gelu,6,512,2,0.15,0.0,0.0005,0.0001,0.0,False,True,3534,8121862,32,0.417953,7.3
model,0.7244440913200378,0.9066376686096191,2.956077456474304,6.875988841056824,7.8689167727836615,0.9389070868492126,0.8318203687667847,0.795577883720398,0.9375427961349487,0.1331007480621338,0.7096979022026062,5.314964056015015,3.9331339299678802,2.219117246568203,5.574082583189011,0.29026991687715054,0.4048867616802454,100.0,100.0,100.0,1.0,6.222439452585604e-08,all_full_residual_silu_L4_d512_lr0.0005,380,all_full,residual,silu,4,512,2,0.15,0.0,0.0005,0.0001,0.0,False,True,3534,6019590,36,0.417766,6.1
model,0.803684413433075,0.9113446474075317,2.923179231584072,6.56547024846077,7.608767462010162,0.9366546869277954,0.8360822200775146,0.8027479648590088,0.9413339495658875,0.49844127893447876,0.8068299889564514,5.445505678653717,3.8596149533987045,2.0520495250821114,5.549992620944977,0.26342461351305246,0.36847740411758423,100.0,100.0,100.0,1.0,6.247660166991409e-08,all_full_residual_silu_L6_d512_lr0.0005,381,all_full,residual,silu,6,512,2,0.15,0.0,0.0005,0.0001,0.0,False,True,3534,8121862,38,0.418228,8.2
model,0.7384138107299805,0.9057202935218811,2.9886871576309204,6.851458549499512,7.7963362966944585,0.9353939294815063,0.8223581314086914,0.7823947072029114,0.9405269622802734,0.157873272895813,0.7919199466705322,5.478960275650024,3.9924990385770798,2.2524984553456306,5.554967001080513,0.29010747093707323,0.36311422009021044,100.0,100.0,100.0,1.0,6.23739708771609e-08,all_full_residual_gelu_L12_d128,384,all_full,residual,gelu,12,128,2,0.15,0.0,0.001,0.0001,0.0,False,True,3534,1247878,40,0.416271,12.3
model,0.7285032272338867,0.9079191088676453,2.9587188735604286,6.784442812204361,7.904304690521407,0.9360255002975464,0.8262028694152832,0.7987450957298279,0.9412797093391418,0.06812047958374023,0.8006325960159302,5.3713057190179825,4.061692580580711,2.187896706163883,5.469804629683495,0.28018413577228785,0.3814333351328969,100.0,100.0,100.0,1.0,6.31995433764132e-08,all_full_residual_gelu_L6_d256_exp4,385,all_full,residual,gelu,6,256,4,0.15,0.0,0.001,0.0001,0.0,False,True,3534,4064006,35,0.416401,6.8
model,0.7314572334289551,0.8987123966217041,3.1346235424280167,7.0730410516262054,8.295349545870609,0.9319871068000793,0.8314744830131531,0.7310369610786438,0.9339538216590881,0.16314750909805298,0.7971266508102417,5.6128740310668945,3.9858099073171616,2.5948751717805862,5.860434472560883,0.368100986815989,0.38563606794923544,100.0,100.0,100.0,1.0,6.157044651899923e-08,all_full_residual_gelu_L8_d256_exp4,386,all_full,residual,gelu,8,256,4,0.15,0.0,0.001,0.0001,0.0,False,True,3534,5116166,28,0.4184,6.7
model,0.7256060242652893,0.9076864719390869,2.960319258272648,6.81774839758873,7.9933427904031715,0.9381781220436096,0.8361406922340393,0.7850664258003235,0.9397469162940979,0.0879705548286438,0.7665163278579712,5.363291874527931,3.8807280361652374,2.266572043299675,5.558562651276588,0.3147120587527752,0.378063484095037,100.0,100.0,100.0,1.0,6.278811781612603e-08,all_full_residual_gelu_L10_d256_lr0.0005,387,all_full,residual,gelu,10,256,2,0.15,0.0,0.0005,0.0001,0.0,False,True,3534,3541766,32,0.418377,8.6
model,0.7570818066596985,0.9134733080863953,2.8895070776343346,6.558723002672195,7.629462605386165,0.9403107762336731,0.8387483358383179,0.7967692017555237,0.9456494450569153,0.19803768396377563,0.8229637742042542,5.235618352890015,3.894321992993355,2.229040488600731,5.344347283244133,0.30716576147824526,0.32654714304953814,100.0,100.0,100.0,1.0,6.341114300312256e-08,all_full_residual_gelu_L12_d256_lr0.0005,388,all_full,residual,gelu,12,256,2,0.15,0.0,0.0005,0.0001,0.0,False,True,3534,4068614,41,0.416504,13.0
model,0.7179017663002014,0.9063751697540283,2.9461728408932686,6.857259571552277,7.557861808856704,0.9363601207733154,0.8247802257537842,0.7865462303161621,0.9409775137901306,0.03221815824508667,0.7865155935287476,5.410740524530411,3.873026743531227,2.1894671022892,5.496138706803322,0.29976298101246357,0.40788548067212105,100.0,100.0,100.0,1.0,6.408720309991622e-08,all_full_residual_gelu_L8_d256_wd0.0005,389,all_full,residual,gelu,8,256,2,0.15,0.0,0.001,0.0005,0.0,False,True,3534,3014918,37,0.418064,9.2
