model,r2_uniform,r2_weighted,mae_mean_pp,rmse_mean_pp,aitchison_mean,r2_tree_cover,r2_grassland,r2_cropland,r2_built_up,r2_bare_sparse,r2_water,mae_tree_cover_pp,mae_grassland_pp,mae_cropland_pp,mae_built_up_pp,mae_bare_sparse_pp,mae_water_pp,pct_valid_sum,pct_valid_range,pct_fully_valid,mean_sum,std_sum,name,fold,stage,feature_set,arch,activation,norm_type,n_layers,d_model,expansion,dropout,input_dropout,lr,weight_decay,mixup_alpha,use_swa,n_features,n_params,epochs,best_val_loss,elapsed_s,run_tag
model,0.4236202538013458,0.8925092816352844,2.2545158863067627,6.015089526772499,8.28982229267961,0.9213083386421204,0.6866207122802734,-0.4238581657409668,0.939022958278656,-0.12110936641693115,0.539496898651123,4.947075247764587,3.161991387605667,1.1693031527101994,3.5168949514627457,0.3848422085866332,0.3470181254670024,100.0,100.0,100.0,1.0,7.483986053102853e-08,top500_full_residual_silu_L6_d128_bn,2,cv,top500_full,residual,silu,batchnorm,6,128,2,0.15,0.0,0.001,0.0001,0,False,500,462214,264,0.51317,65.4,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.42820560932159424,0.8928371667861938,2.280488796532154,6.038397550582886,8.348708808554763,0.922412633895874,0.6914175748825073,-0.2511007785797119,0.9362428784370422,-0.027463555335998535,0.2974914312362671,5.0327107310295105,3.157302364706993,1.087308395653963,3.6428194493055344,0.3847763640806079,0.37803330924361944,100.0,100.0,100.0,1.0,7.625879305805938e-08,top500_full_residual_silu_L12_d128_bn,2,cv,top500_full,residual,silu,batchnorm,12,128,2,0.15,0.0,0.001,0.0001,0,False,500,859270,270,0.511291,110.5,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.4719391167163849,0.887754499912262,2.3487521335482597,6.071605905890465,8.889708785085073,0.9153194427490234,0.6473805904388428,-0.25553059577941895,0.9385595321655273,0.03237724304199219,0.5533186197280884,5.154797807335854,3.2434429973363876,1.1286147870123386,3.596460074186325,0.49407086335122585,0.4751566331833601,100.0,100.0,100.0,1.0,7.627070175431072e-08,top500_full_residual_relu_L6_d128_bn,2,cv,top500_full,residual,relu,batchnorm,6,128,2,0.15,0.0,0.001,0.0001,0,False,500,462214,234,0.519415,58.1,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.4874821603298187,0.8914050459861755,2.246088720858097,5.997120216488838,8.38615764794585,0.9217268824577332,0.6584342122077942,-0.07982563972473145,0.9349226951599121,0.011157512664794922,0.4782772660255432,4.9690477550029755,3.1659264117479324,0.9580031037330627,3.659028187394142,0.38762292824685574,0.3369215875864029,100.0,100.0,100.0,1.0,7.521924771936028e-08,top500_full_residual_relu_L12_d128_bn,2,cv,top500_full,residual,relu,batchnorm,12,128,2,0.15,0.0,0.001,0.0001,0,False,500,859270,256,0.517443,104.9,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.43148836493492126,0.8932435512542725,2.2408245131373405,5.991791561245918,8.26083219436356,0.9217011332511902,0.6879792213439941,-0.40617525577545166,0.9395381212234497,-0.0921010971069336,0.5377463102340698,4.928439110517502,3.1436339020729065,1.1467915028333664,3.511415794491768,0.38002885412424803,0.3346686717122793,100.0,100.0,100.0,1.0,7.554864822623131e-08,top500_full_residual_mish_L6_d128_bn,2,cv,top500_full,residual,mish,batchnorm,6,128,2,0.15,0.0,0.001,0.0001,0,False,500,462214,264,0.514028,66.4,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.4276011288166046,0.8921210169792175,2.2687911987304688,6.053202226758003,8.331718765441963,0.9215905070304871,0.6872117519378662,-0.2750180959701538,0.9366337656974792,-0.012782096862792969,0.3077348470687866,5.004671588540077,3.146151453256607,1.077559683471918,3.626668080687523,0.38263630121946335,0.37507370579987764,100.0,100.0,100.0,1.0,7.444227634323397e-08,top500_full_residual_mish_L12_d128_bn,2,cv,top500_full,residual,mish,batchnorm,12,128,2,0.15,0.0,0.001,0.0001,0,False,500,859270,270,0.511813,110.6,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7168251872062683,0.9112406373023987,3.66642028093338,7.1721866726875305,8.133737349281091,0.9266584515571594,0.865921676158905,0.9002656936645508,0.9344399571418762,-0.22098159790039062,0.8945392370223999,5.184473097324371,5.3848616778850555,5.233382061123848,5.699946358799934,0.19096682080999017,0.3049068385735154,100.0,100.0,100.0,1.0,7.061049700496369e-08,bands_indices_plain_silu_L5_d512_bn,3,cv,bands_indices,plain,silu,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,798,1467910,300,0.362627,42.7,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6984617710113525,0.903741717338562,3.796624019742012,7.44689479470253,8.14171753260649,0.9255566000938416,0.8573766946792603,0.8889858722686768,0.9265331625938416,-0.30019116401672363,0.8923994302749634,5.216460675001144,5.654102563858032,5.448738858103752,5.942948535084724,0.20443412940949202,0.3130903700366616,100.0,100.0,100.0,1.0,6.976112842949078e-08,bands_indices_plain_relu_L5_d512_bn,3,cv,bands_indices,plain,relu,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,798,1467910,300,0.362587,42.9,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.5419646501541138,0.9124853014945984,3.645816445350647,7.2067685425281525,8.180470127528539,0.9280714988708496,0.8605623841285706,0.9012532234191895,0.9405496716499329,-1.2644078731536865,0.8855976462364197,5.06967268884182,5.630059540271759,5.257400870323181,5.387824773788452,0.23984040599316359,0.2900791587308049,100.0,100.0,100.0,1.0,6.928910778469799e-08,bands_indices_plain_silu_L5_d512_nonorm,3,cv,bands_indices,plain,silu,none,5,512,2,0.15,0.0,0.001,0.0001,0,False,798,1462790,300,0.363278,32.0,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.32285383343696594,0.9015452265739441,3.871900960803032,7.675391435623169,8.017289030569861,0.9236924052238464,0.8523374795913696,0.8834428191184998,0.9318429827690125,-2.5279343128204346,0.8735049962997437,5.277536064386368,5.71589432656765,5.727012455463409,5.914056301116943,0.2825335133820772,0.31440688762813807,100.0,100.0,100.0,1.0,6.98818709565785e-08,bands_indices_plain_mish_L5_d512_nonorm,3,cv,bands_indices,plain,mish,none,5,512,2,0.15,0.0,0.001,0.0001,0,False,798,1462790,300,0.363401,31.9,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6788799166679382,0.9124693870544434,3.657090663909912,7.193726301193237,8.479218027551495,0.9227800369262695,0.8675820231437683,0.900540828704834,0.9412564039230347,-0.4033079147338867,0.8443219661712646,5.41817769408226,5.326952785253525,5.1075853407382965,5.455293133854866,0.25013377889990807,0.3844164777547121,100.0,100.0,100.0,1.0,7.125989043288428e-08,bands_indices_residual_gelu_L4_d256_bn,3,cv,bands_indices,residual,gelu,batchnorm,4,256,2,0.15,0.0,0.001,0.0001,0,False,798,1260294,300,0.363595,54.0,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6718741059303284,0.9005996584892273,3.756026178598404,7.600992172956467,8.249760501923687,0.9236025214195251,0.8626990914344788,0.881515622138977,0.9235072135925293,-0.41272222995758057,0.8525264263153076,5.227028951048851,5.352660268545151,5.5324602872133255,5.858584493398666,0.20346443634480238,0.3619714407250285,100.0,100.0,100.0,1.0,7.002390134402958e-08,bands_indices_residual_silu_L8_d256_bn,3,cv,bands_indices,residual,silu,batchnorm,8,256,2,0.15,0.0,0.001,0.0001,0,False,798,2313990,300,0.36277,91.3,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7477781772613525,0.9069064855575562,3.7013359367847443,7.348813861608505,8.307391433305481,0.9210844039916992,0.8573959469795227,0.8933324813842773,0.9358198046684265,0.02177751064300537,0.8571882843971252,5.27283139526844,5.503398180007935,5.332265421748161,5.540281161665916,0.1994715305045247,0.3597608767449856,100.0,100.0,100.0,1.0,7.014418912376641e-08,bands_indices_residual_relu_L4_d256_bn,3,cv,bands_indices,residual,relu,batchnorm,4,256,2,0.15,0.0,0.001,0.0001,0,False,798,1260294,300,0.362443,54.2,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7628660798072815,0.9034849405288696,3.710772469639778,7.462221384048462,8.458428897458507,0.9190468788146973,0.8563507795333862,0.8898535966873169,0.9300986528396606,0.12257874011993408,0.859213650226593,5.276148021221161,5.503083765506744,5.329816043376923,5.596499145030975,0.19370740046724677,0.36538601852953434,100.0,100.0,100.0,1.0,6.971364285845993e-08,bands_indices_residual_gelu_L6_d512_bn_lr0.0005,3,cv,bands_indices,residual,gelu,batchnorm,6,512,2,0.15,0.0,0.0005,0.0001,0,False,798,6720006,300,0.363957,72.9,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7518741488456726,0.9034498929977417,3.738081082701683,7.477497309446335,8.52013753124055,0.9212424755096436,0.8567579388618469,0.8864894509315491,0.931912362575531,0.07492601871490479,0.8398581743240356,5.25459423661232,5.572407320141792,5.462213605642319,5.558376386761665,0.19491073908284307,0.3860154887661338,100.0,100.0,100.0,1.0,6.989048983996327e-08,bands_indices_residual_silu_L6_d512_bn_lr0.0005,3,cv,bands_indices,residual,silu,batchnorm,6,512,2,0.15,0.0,0.0005,0.0001,0,False,798,6720006,300,0.363606,73.6,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7762859463691711,0.9030259847640991,3.6591704934835434,7.449380308389664,7.8625941926181,0.919042706489563,0.8547285795211792,0.8901936411857605,0.9285394549369812,0.18277549743652344,0.8823789358139038,5.178695544600487,5.44622503221035,5.263444781303406,5.6051913648843765,0.15921489102765918,0.30229983385652304,100.0,100.0,100.0,1.0,6.957097298254666e-08,bands_indices_residual_gelu_L10_d256_nonorm,3,cv,bands_indices,residual,gelu,none,10,256,2,0.15,0.0,0.001,0.0001,0,False,798,2835206,300,0.363953,84.5,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.739372730255127,0.9035553336143494,3.752249851822853,7.480182498693466,7.964050816174851,0.9197342991828918,0.8520035743713379,0.8910708427429199,0.9310804009437561,-0.011523962020874023,0.8538045287132263,5.295548960566521,5.662535130977631,5.340996757149696,5.727057158946991,0.15879595885053277,0.32862117514014244,100.0,100.0,100.0,1.0,6.879634639744836e-08,bands_indices_residual_silu_L10_d256_nonorm,3,cv,bands_indices,residual,silu,none,10,256,2,0.15,0.0,0.001,0.0001,0,False,798,2835206,300,0.363104,84.2,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7153781056404114,0.9016342163085938,3.774740919470787,7.546643167734146,7.975173426772589,0.920655369758606,0.8524765372276306,0.8870794177055359,0.9278938174247742,-0.16051948070526123,0.8646045923233032,5.236313492059708,5.63754178583622,5.470268055796623,5.815437436103821,0.17215373227372766,0.3167765913531184,100.0,100.0,100.0,1.0,7.002820723300829e-08,bands_indices_residual_mish_L10_d256_nonorm,3,cv,bands_indices,residual,mish,none,10,256,2,0.15,0.0,0.001,0.0001,0,False,798,2835206,300,0.362687,83.9,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6577544212341309,0.9002217650413513,3.757472336292267,7.599213719367981,7.981757495951066,0.921326756477356,0.8556052446365356,0.8850579261779785,0.9233702421188354,-0.5262171030044556,0.8872784376144409,5.195649340748787,5.548759922385216,5.466887354850769,5.8512285351753235,0.18074674298986793,0.3016145434230566,100.0,100.0,100.0,1.0,6.796861384827935e-08,bands_indices_residual_mish_L12_d256_nonorm,3,cv,bands_indices,residual,mish,none,12,256,2,0.15,0.0,0.001,0.0001,0,False,798,3361030,300,0.362507,95.0,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.71781325340271,0.8928787112236023,3.9937522262334824,7.806964963674545,8.642275885275454,0.9127426147460938,0.8373371362686157,0.8694230318069458,0.9291691780090332,-0.13214194774627686,0.8902767896652222,5.633744224905968,5.884318798780441,6.033321097493172,5.8303989470005035,0.2438476076349616,0.3369041718542576,100.0,100.0,100.0,1.0,7.013131408939444e-08,bands_indices_texture_plain_gelu_L3_d256_bn,3,cv,bands_indices_texture,plain,gelu,batchnorm,3,256,2,0.15,0.0,0.001,0.0001,0,False,1368,485126,300,0.372108,32.5,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7340973019599915,0.8985481262207031,3.897782787680626,7.635340839624405,8.694292238204548,0.9188233017921448,0.8390799164772034,0.879967212677002,0.9324514269828796,-0.02926647663116455,0.8634631037712097,5.442993342876434,5.948788300156593,5.692305043339729,5.6818269193172455,0.24591085966676474,0.3748666262254119,100.0,100.0,100.0,1.0,7.02085429793442e-08,bands_indices_texture_plain_gelu_L3_d512_bn,3,cv,bands_indices_texture,plain,gelu,batchnorm,3,512,2,0.15,0.0,0.001,0.0001,0,False,1368,1232390,294,0.372132,32.0,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6719724535942078,0.902318000793457,3.858031705021858,7.500389218330383,8.700619063642593,0.9266785383224487,0.8412963151931763,0.8804187774658203,0.937472939491272,-0.43525171279907227,0.8811305165290833,5.237511545419693,6.043260544538498,5.805093050003052,5.428512394428253,0.2718856558203697,0.3619323717430234,100.0,100.0,100.0,1.0,6.961856513498788e-08,bands_indices_texture_plain_gelu_L5_d512_bn,3,cv,bands_indices_texture,plain,gelu,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,1368,1759750,300,0.372796,44.3,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7370467185974121,0.9013580679893494,3.8531020283699036,7.517162710428238,8.76627083627285,0.9243201017379761,0.8366724848747253,0.8823535442352295,0.9361623525619507,-0.03020930290222168,0.8729175925254822,5.206786468625069,6.045432761311531,5.717824026942253,5.524253845214844,0.25606316048651934,0.36825244314968586,100.0,100.0,100.0,1.0,6.956664577728588e-08,bands_indices_texture_plain_silu_L3_d512_bn,3,cv,bands_indices_texture,plain,silu,batchnorm,3,512,2,0.15,0.0,0.001,0.0001,0,False,1368,1232390,294,0.371271,32.2,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7578513026237488,0.9038200378417969,3.815380483865738,7.4046216905117035,8.783747715371758,0.9253195524215698,0.8478108048439026,0.883010983467102,0.9368466138839722,0.06996184587478638,0.8841003775596619,5.246852710843086,5.861817300319672,5.733058601617813,5.484394729137421,0.21513777319341898,0.35100497771054506,100.0,100.0,100.0,1.0,6.944102892703086e-08,bands_indices_texture_plain_silu_L5_d256_bn,3,cv,bands_indices_texture,plain,silu,batchnorm,5,256,2,0.15,0.0,0.001,0.0001,0,False,1368,617734,299,0.372323,43.9,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6959314346313477,0.8989130854606628,3.851330652832985,7.61328861117363,8.764606013196714,0.9234424829483032,0.8324940204620361,0.8782014846801758,0.9351516962051392,-0.2745225429534912,0.8807393312454224,5.2561890333890915,5.993911996483803,5.658044666051865,5.554627627134323,0.28187218122184277,0.3633560612797737,100.0,100.0,100.0,1.0,6.891004034059733e-08,bands_indices_texture_plain_relu_L3_d256_bn,3,cv,bands_indices_texture,plain,relu,batchnorm,3,256,2,0.15,0.0,0.001,0.0001,0,False,1368,485126,300,0.371057,32.5,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6937543749809265,0.9093154668807983,3.7282411009073257,7.27253332734108,8.768935344737928,0.9257077574729919,0.8495225310325623,0.8978974223136902,0.9397597908973694,-0.32366764545440674,0.8732244968414307,5.3089916706085205,5.756518244743347,5.323972553014755,5.352700501680374,0.26526073925197124,0.3619925584644079,100.0,100.0,100.0,1.0,6.832647159171756e-08,bands_indices_texture_plain_relu_L5_d256_bn,3,cv,bands_indices_texture,plain,relu,batchnorm,5,256,2,0.15,0.0,0.001,0.0001,0,False,1368,617734,299,0.371261,42.5,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7396572232246399,0.8984111547470093,3.9202239364385605,7.613519579172134,8.746184592170009,0.9217552542686462,0.835355818271637,0.8759649395942688,0.9353009462356567,-0.003056764602661133,0.8725588917732239,5.3504303097724915,6.086326017975807,5.867665261030197,5.608196184039116,0.2397887408733368,0.3689505625516176,100.0,100.0,100.0,1.0,6.896244286735964e-08,bands_indices_texture_plain_mish_L3_d512_bn,3,cv,bands_indices_texture,plain,mish,batchnorm,3,512,2,0.15,0.0,0.001,0.0001,0,False,1368,1232390,294,0.370489,31.7,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.45951446890830994,0.8922209143638611,4.028544574975967,7.957082241773605,8.33402893786375,0.9191550612449646,0.8169153928756714,0.8695212006568909,0.9350729584693909,-1.6396658420562744,0.8558986186981201,5.453768372535706,6.323341280221939,5.960549414157867,5.732724070549011,0.3479496808722615,0.35297542344778776,100.0,100.0,100.0,1.0,6.943235320022723e-08,bands_indices_texture_plain_mish_L5_d512_nonorm,3,cv,bands_indices_texture,plain,mish,none,5,512,2,0.15,0.0,0.001,0.0001,0,False,1368,1754630,236,0.371992,25.0,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7371619343757629,0.8936530947685242,3.9476148784160614,7.798939943313599,8.680106505989698,0.9163002371788025,0.834311306476593,0.8684927225112915,0.9321417212486267,0.021743714809417725,0.8499187231063843,5.465247109532356,5.970090627670288,5.901092663407326,5.682335793972015,0.27014994993805885,0.3967792261391878,100.0,100.0,100.0,1.0,6.926737938783845e-08,bands_indices_texture_residual_geglu_L6_d256_bn,3,cv,bands_indices_texture,residual,geglu,batchnorm,6,256,2,0.15,0.0,0.001,0.0001,0,False,1368,2722566,300,0.372645,78.8,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.679007351398468,0.903008222579956,3.900359570980072,7.484389096498489,9.379446746490718,0.9213010668754578,0.8561438322067261,0.8814449310302734,0.9352378845214844,-0.40072333812713623,0.8805524706840515,5.241662636399269,5.821671336889267,5.829836428165436,5.675900354981422,0.40809251368045807,0.4250195808708668,100.0,100.0,100.0,1.0,7.002390134402958e-08,bands_indices_hog_plain_gelu_L5_d512_bn,3,cv,bands_indices_hog,plain,gelu,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,1002,1572358,239,0.373266,33.7,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6056135892868042,0.8954854607582092,3.953319787979126,7.783372700214386,8.357908858713303,0.9157576560974121,0.8528876900672913,0.8730599880218506,0.9254649877548218,-0.8140352964401245,0.8803993463516235,5.559602752327919,5.7762544602155685,5.875670537352562,5.945023894309998,0.2288181334733963,0.3345655743032694,100.0,100.0,100.0,1.0,7.040125638013706e-08,bands_indices_hog_plain_silu_L5_d256_bn,3,cv,bands_indices_hog,plain,silu,batchnorm,5,256,2,0.15,0.0,0.001,0.0001,0,False,1002,524038,300,0.371133,43.4,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.40895554423332214,0.9029906392097473,3.7763837724924088,7.594072073698044,8.522053883737314,0.9259506464004517,0.8562294244766235,0.8874715566635132,0.9283344149589539,-2.0261964797973633,0.8816889524459839,5.253376439213753,5.549810454249382,5.432329699397087,5.751695483922958,0.3282112302258611,0.3429017495363951,100.0,100.0,100.0,1.0,6.855522372006817e-08,bands_indices_hog_plain_relu_L5_d256_bn,3,cv,bands_indices_hog,plain,relu,batchnorm,5,256,2,0.15,0.0,0.001,0.0001,0,False,1002,524038,300,0.370537,43.2,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.5642001032829285,0.8970630168914795,3.8763977587223053,7.7298566699028015,8.529334821433299,0.9242886304855347,0.8494717478752136,0.876118540763855,0.9234223365783691,-1.0771377086639404,0.888900101184845,5.295447260141373,5.726439505815506,5.787324532866478,5.847561731934547,0.26642957236617804,0.3352152183651924,100.0,100.0,100.0,1.0,6.875256985949818e-08,bands_indices_hog_plain_relu_L5_d512_bn,3,cv,bands_indices_hog,plain,relu,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,1002,1572358,300,0.372111,42.8,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7229960560798645,0.8901504874229431,4.092643782496452,7.910723239183426,8.592850371386065,0.9108675122261047,0.8419522047042847,0.8640881776809692,0.9250314235687256,-0.07608437538146973,0.8720512390136719,5.777988210320473,6.040842831134796,6.18724562227726,5.988229438662529,0.2072907518595457,0.35424537491053343,100.0,100.0,100.0,1.0,7.047392358572324e-08,bands_indices_hog_plain_mish_L3_d512_bn,3,cv,bands_indices_hog,plain,mish,batchnorm,3,512,2,0.15,0.0,0.001,0.0001,0,False,1002,1044998,300,0.370352,32.6,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.4933052957057953,0.903458833694458,3.866957873106003,7.549311965703964,8.836929131666139,0.9238284826278687,0.8517937660217285,0.883040726184845,0.9370830655097961,-1.5090875625610352,0.8730241656303406,5.301538482308388,5.836868658661842,5.745995044708252,5.595280975103378,0.33100470900535583,0.3910402301698923,100.0,100.0,100.0,1.0,6.870438085115893e-08,bands_indices_hog_plain_mish_L5_d256_bn,3,cv,bands_indices_hog,plain,mish,batchnorm,5,256,2,0.15,0.0,0.001,0.0001,0,False,1002,524038,299,0.370434,43.4,stcv_ep300_bs2048_pat2000_min1500_seed42
