name,r2_mean,r2_std,mae_mean,mae_std,ait_mean,ait_std,n_folds,epochs_mean,elapsed_mean,n_features,n_params,feature_set,arch,activation,norm_type
full_no_deltas_plain_gelu_L5_d256,0.40953779220581055,,4.912411794066429,,9.580316495707878,,1,2.0,0.2,1428.0,633094.0,full_no_deltas,plain,gelu,layernorm
bands_indices_plain_mish_L5_d256,0.40952274203300476,,5.650432035326958,,9.849373017977172,,1,2.0,0.2,798.0,471814.0,bands_indices,plain,mish,layernorm
bands_indices_texture_residual_relu_L10_d256_lr0.0005,0.4095102548599243,,5.066120624542236,,9.160592672855094,,1,2.0,0.6,1368.0,2986758.0,bands_indices_texture,residual,relu,layernorm
full_no_deltas_residual_relu_L4_d256,0.4091731607913971,,5.4992541670799255,,9.393268898316204,,1,2.0,0.3,1428.0,1421574.0,full_no_deltas,residual,relu,layernorm
full_no_deltas_residual_relu_L12_d256,0.4086277484893799,,5.480905994772911,,10.052446214536161,,1,2.0,0.6,1428.0,3528966.0,full_no_deltas,residual,relu,layernorm
bands_indices_residual_gelu_L8_d256_idrop0.1,0.40833601355552673,,6.203359737992287,,9.862137062022354,,1,2.0,0.5,798.0,2313990.0,bands_indices,residual,gelu,layernorm
bands_indices_texture_residual_gelu_L12_d128_nonorm,0.40813565254211426,,6.451582163572311,,9.542005571385644,,1,2.0,0.5,1368.0,967046.0,bands_indices_texture,residual,gelu,none
bands_indices_texture_residual_silu_L6_d256_nonorm,0.4078294038772583,,5.6065138429403305,,10.183958856159888,,1,2.0,0.3,1368.0,1929478.0,bands_indices_texture,residual,silu,none
bands_indices_hog_residual_silu_L8_d256_mix0.4,0.4078270494937897,,8.126863837242126,,10.578265051875826,,1,2.0,0.4,1002.0,2366214.0,bands_indices_hog,residual,silu,layernorm
bands_indices_residual_relu_L8_d256_do0.1,0.40751615166664124,,5.365433916449547,,9.71009689229827,,1,2.0,0.4,798.0,2313990.0,bands_indices,residual,relu,layernorm
bands_indices_texture_residual_relu_L6_d128_nonorm,0.407177597284317,,5.15553206205368,,8.18734511996045,,1,2.0,0.3,1368.0,571526.0,bands_indices_texture,residual,relu,none
bands_indices_hog_plain_mish_L3_d256,0.4070398807525635,,6.903523206710815,,10.702028272097044,,1,2.0,0.2,1002.0,391430.0,bands_indices_hog,plain,mish,layernorm
full_no_deltas_residual_relu_L8_d256_do0.1,0.40662774443626404,,5.168342590332031,,9.378873062836243,,1,2.0,0.4,1428.0,2475270.0,full_no_deltas,residual,relu,layernorm
bands_indices_residual_relu_L6_d128,0.4060498774051666,,5.7738009840250015,,10.41032101048833,,1,2.0,0.4,798.0,500358.0,bands_indices,residual,relu,layernorm
full_no_deltas_residual_relu_L6_d128_nonorm,0.40568074584007263,,5.257752165198326,,8.677872661607493,,1,2.0,0.3,1428.0,579206.0,full_no_deltas,residual,relu,none
full_no_deltas_residual_gelu_L4_d512_nonorm_lr0.0005,0.40533554553985596,,7.168134301900864,,10.360513716415026,,1,2.0,0.3,1428.0,4935174.0,full_no_deltas,residual,gelu,none
full_no_deltas_residual_relu_L10_d256_lr0.0005,0.40374061465263367,,5.11845201253891,,9.239881029553963,,1,2.0,0.4,1428.0,3002118.0,full_no_deltas,residual,relu,layernorm
bands_indices_residual_relu_L6_d256_nonorm,0.40358784794807434,,6.479413062334061,,10.524287807866884,,1,2.0,0.3,798.0,1783558.0,bands_indices,residual,relu,none
bands_indices_hog_residual_gelu_L8_d256_do0.25,0.40243959426879883,,5.416582152247429,,9.430723347824802,,1,2.0,0.4,1002.0,2366214.0,bands_indices_hog,residual,gelu,layernorm
bands_indices_hog_plain_silu_L3_d256,0.4020058810710907,,7.013200968503952,,10.737455888474079,,1,2.0,0.2,1002.0,391430.0,bands_indices_hog,plain,silu,layernorm
full_no_deltas_plain_silu_L5_d256,0.4015685021877289,,5.101011693477631,,9.688932147356159,,1,2.0,0.2,1428.0,633094.0,full_no_deltas,plain,silu,layernorm
full_no_deltas_residual_relu_L12_d128,0.4011264741420746,,5.226210132241249,,10.09514347359315,,1,2.0,0.5,1428.0,978054.0,full_no_deltas,residual,relu,layernorm
bands_indices_texture_residual_gelu_L10_d256_lr0.0005,0.40109458565711975,,5.606899783015251,,9.132449161371293,,1,2.0,0.5,1368.0,2986758.0,bands_indices_texture,residual,gelu,layernorm
bands_indices_texture_residual_silu_L10_d256,0.40086427330970764,,6.191173568367958,,9.794329380949879,,1,2.0,0.5,1368.0,2986758.0,bands_indices_texture,residual,silu,layernorm
full_no_deltas_residual_silu_L8_d256_mix0.2,0.40071046352386475,,7.327524572610855,,10.688812040294685,,1,2.0,0.4,1428.0,2475270.0,full_no_deltas,residual,silu,layernorm
bands_indices_hog_plain_silu_L5_d256,0.4006235599517822,,5.852563679218292,,10.172541249140737,,1,2.0,0.2,1002.0,524038.0,bands_indices_hog,plain,silu,layernorm
bands_indices_glcm_lbp_residual_gelu_L6_d128,0.4004243314266205,,6.892462819814682,,10.864576864730767,,1,2.0,0.3,924.0,516486.0,bands_indices_glcm_lbp,residual,gelu,layernorm
full_no_deltas_residual_relu_L8_d256,0.3999439775943756,,5.1718901842832565,,9.316068778638947,,1,2.0,0.4,1428.0,2475270.0,full_no_deltas,residual,relu,layernorm
bands_indices_hog_plain_mish_L5_d256,0.3997863829135895,,5.839786306023598,,10.135096842891612,,1,2.0,0.2,1002.0,524038.0,bands_indices_hog,plain,mish,layernorm
bands_indices_residual_relu_L8_d256,0.3994898796081543,,5.310956761240959,,9.63923351864627,,1,2.0,0.4,798.0,2313990.0,bands_indices,residual,relu,layernorm
bands_indices_hog_residual_gelu_L8_d256_mix0.4,0.3993094265460968,,6.903236359357834,,10.370117339709433,,1,2.0,0.4,1002.0,2366214.0,bands_indices_hog,residual,gelu,layernorm
bands_indices_glcm_lbp_residual_relu_L8_d256_nonorm,0.399308443069458,,5.555384978652,,10.422897504547391,,1,2.0,0.3,924.0,2341638.0,bands_indices_glcm_lbp,residual,relu,none
bands_indices_texture_residual_gelu_L6_d256_nonorm,0.3991319239139557,,6.362611800432205,,10.159586003820394,,1,2.0,0.3,1368.0,1929478.0,bands_indices_texture,residual,gelu,none
bands_indices_hog_residual_relu_L8_d256_do0.1,0.39892616868019104,,5.33919483423233,,9.557967954533538,,1,2.0,0.4,1002.0,2366214.0,bands_indices_hog,residual,relu,layernorm
full_no_deltas_residual_silu_L12_d128_nonorm,0.39856866002082825,,5.836637690663338,,10.106822704665065,,1,2.0,0.4,1428.0,974726.0,full_no_deltas,residual,silu,none
bands_indices_residual_relu_L10_d256,0.39848682284355164,,5.5385638028383255,,9.471234583076425,,1,2.0,0.5,798.0,2840838.0,bands_indices,residual,relu,layernorm
full_no_deltas_plain_mish_L5_d256,0.39841046929359436,,5.137373507022858,,9.667810323527679,,1,2.0,0.2,1428.0,633094.0,full_no_deltas,plain,mish,layernorm
full_no_deltas_residual_silu_L6_d128,0.3983536660671234,,6.415097415447235,,10.940185793554233,,1,2.0,0.3,1428.0,580998.0,full_no_deltas,residual,silu,layernorm
bands_indices_residual_relu_L6_d128_nonorm,0.3974342346191406,,5.371202528476715,,9.005708362609377,,1,2.0,0.3,798.0,498566.0,bands_indices,residual,relu,none
bands_indices_glcm_lbp_residual_mish_L10_d256_nonorm,0.39737215638160706,,6.3317663967609406,,10.623579628711996,,1,2.0,0.4,924.0,2867462.0,bands_indices_glcm_lbp,residual,mish,none
full_no_deltas_residual_silu_L6_d512_nonorm_lr0.0005,0.3969665765762329,,5.210233852267265,,10.550844941740237,,1,2.0,0.3,1428.0,7035398.0,full_no_deltas,residual,silu,none
bands_indices_hog_residual_relu_L6_d128_nonorm,0.39571866393089294,,5.246072635054588,,8.652356980895172,,1,2.0,0.2,1002.0,524678.0,bands_indices_hog,residual,relu,none
full_no_deltas_residual_gelu_L8_d256_nonorm,0.3956395387649536,,6.63134828209877,,10.267120243509424,,1,2.0,0.4,1428.0,2470662.0,full_no_deltas,residual,gelu,none
bands_indices_glcm_lbp_residual_mish_L4_d256_nonorm,0.3954503536224365,,7.6264940202236176,,10.55530218935,,1,2.0,0.2,924.0,1289990.0,bands_indices_glcm_lbp,residual,mish,none
bands_indices_hog_residual_relu_L8_d256,0.39485612511634827,,5.287483707070351,,9.485661587272746,,1,2.0,0.4,1002.0,2366214.0,bands_indices_hog,residual,relu,layernorm
bands_indices_hog_plain_gelu_L5_d256,0.39450812339782715,,5.771138146519661,,10.012603113779164,,1,2.0,0.2,1002.0,524038.0,bands_indices_hog,plain,gelu,layernorm
bands_indices_texture_residual_relu_L8_d256_do0.25,0.39398694038391113,,5.171089246869087,,9.225331064970703,,1,2.0,0.4,1368.0,2459910.0,bands_indices_texture,residual,relu,layernorm
bands_indices_texture_residual_relu_L8_d256,0.3935604393482208,,5.1149096339941025,,9.35511587705068,,1,2.0,0.5,1368.0,2459910.0,bands_indices_texture,residual,relu,layernorm
bands_indices_texture_residual_relu_L8_d256_do0.1,0.3930966854095459,,5.083160102367401,,9.41604114491634,,1,2.0,0.4,1368.0,2459910.0,bands_indices_texture,residual,relu,layernorm
bands_indices_glcm_lbp_residual_silu_L10_d256_nonorm,0.3926592171192169,,6.027023121714592,,10.261370760469715,,1,2.0,0.4,924.0,2867462.0,bands_indices_glcm_lbp,residual,silu,none
bands_indices_glcm_lbp_residual_relu_L6_d128_nonorm,0.3926219940185547,,6.234756112098694,,8.725088851176482,,1,2.0,0.2,924.0,514694.0,bands_indices_glcm_lbp,residual,relu,none
bands_indices_texture_residual_relu_L10_d256_lr0.002_wd0.0005,0.39255109429359436,,5.484958365559578,,9.926219283110166,,1,2.0,0.6,1368.0,2986758.0,bands_indices_texture,residual,relu,layernorm
bands_indices_residual_mish_L6_d256_nonorm,0.39254531264305115,,5.849652364850044,,10.356693444564915,,1,2.0,0.3,798.0,1783558.0,bands_indices,residual,mish,none
bands_indices_residual_mish_L10_d256_nonorm,0.39220330119132996,,5.978620424866676,,10.316464177571035,,1,2.0,0.5,798.0,2835206.0,bands_indices,residual,mish,none
bands_indices_hog_residual_relu_L10_d256_lr0.002_wd0.0005,0.3918808400630951,,5.497141554951668,,10.207855253068175,,1,2.0,0.5,1002.0,2893062.0,bands_indices_hog,residual,relu,layernorm
bands_indices_hog_residual_gelu_L12_d128_nonorm,0.39177417755126953,,5.966885760426521,,10.128186755900414,,1,2.0,0.4,1002.0,920198.0,bands_indices_hog,residual,gelu,none
bands_indices_texture_residual_silu_L4_d256_nonorm,0.3904220163822174,,5.580160394310951,,10.783097006525214,,1,2.0,0.2,1368.0,1403654.0,bands_indices_texture,residual,silu,none
bands_indices_hog_residual_gelu_L8_d256_nonorm,0.3900216519832611,,6.359650939702988,,10.33244855744245,,1,2.0,0.3,1002.0,2361606.0,bands_indices_hog,residual,gelu,none
full_no_deltas_residual_relu_L8_d256_do0.25,0.3899671137332916,,5.2154164761304855,,9.18112746059154,,1,2.0,0.3,1428.0,2475270.0,full_no_deltas,residual,relu,layernorm
full_no_deltas_residual_relu_L4_d256_nonorm,0.3890388011932373,,5.786246061325073,,8.795318757482024,,1,2.0,0.2,1428.0,1419014.0,full_no_deltas,residual,relu,none
bands_indices_residual_relu_L4_d256_nonorm,0.38887059688568115,,5.562387779355049,,9.46160323962267,,1,2.0,0.2,798.0,1257734.0,bands_indices,residual,relu,none
bands_indices_texture_residual_silu_L6_d128,0.3887591063976288,,6.438571959733963,,11.064424451379693,,1,2.0,0.3,1368.0,573318.0,bands_indices_texture,residual,silu,layernorm
bands_indices_residual_relu_L8_d256_do0.25,0.38854411244392395,,5.179299041628838,,9.463895278200525,,1,2.0,0.4,798.0,2313990.0,bands_indices,residual,relu,layernorm
bands_indices_glcm_lbp_residual_relu_L6_d256_nonorm,0.388534277677536,,6.13318532705307,,10.119659007369393,,1,2.0,0.3,924.0,1815814.0,bands_indices_glcm_lbp,residual,relu,none
bands_indices_glcm_lbp_residual_relu_L12_d128_nonorm,0.3880857527256012,,5.55516742169857,,9.99924988460725,,1,2.0,0.4,924.0,910214.0,bands_indices_glcm_lbp,residual,relu,none
bands_indices_hog_residual_relu_L8_d256_do0.25,0.3879059851169586,,5.211573466658592,,9.348266585336233,,1,2.0,0.4,1002.0,2366214.0,bands_indices_hog,residual,relu,layernorm
bands_indices_residual_geglu_L4_d256_nonorm,0.38774609565734863,,6.8686045706272125,,9.900165024094775,,1,2.0,0.3,798.0,1784070.0,bands_indices,residual,geglu,none
full_no_deltas_residual_relu_L6_d256_nonorm,0.38755059242248535,,6.001916900277138,,9.544146060881006,,1,2.0,0.3,1428.0,1944838.0,full_no_deltas,residual,relu,none
full_no_deltas_plain_relu_L5_d256,0.3866569697856903,,5.096786096692085,,9.615135215611154,,1,2.0,0.2,1428.0,633094.0,full_no_deltas,plain,relu,layernorm
bands_indices_texture_residual_silu_L10_d256_nonorm,0.3866216242313385,,7.435258477926254,,10.50061873682259,,1,2.0,0.4,1368.0,2981126.0,bands_indices_texture,residual,silu,none
full_no_deltas_residual_mish_L8_d256_nonorm,0.3861086070537567,,6.447670608758926,,10.135670569111454,,1,2.0,0.3,1428.0,2470662.0,full_no_deltas,residual,mish,none
bands_indices_glcm_lbp_residual_geglu_L4_d256_nonorm,0.3851028382778168,,6.297586113214493,,9.701469759794776,,1,2.0,0.2,924.0,1816326.0,bands_indices_glcm_lbp,residual,geglu,none
bands_indices_texture_residual_silu_L12_d128_nonorm,0.38464680314064026,,6.3524410128593445,,9.469414238905044,,1,2.0,0.4,1368.0,967046.0,bands_indices_texture,residual,silu,none
bands_indices_glcm_lbp_residual_mish_L6_d128,0.383982390165329,,7.140827924013138,,11.073608048661749,,1,2.0,0.3,924.0,516486.0,bands_indices_glcm_lbp,residual,mish,layernorm
bands_indices_hog_residual_mish_L10_d256_nonorm,0.3836519718170166,,6.6243574023246765,,10.676366497405905,,1,2.0,0.3,1002.0,2887430.0,bands_indices_hog,residual,mish,none
full_no_deltas_residual_gelu_L6_d128_nonorm,0.38315749168395996,,7.551359385251999,,9.669893484381257,,1,2.0,0.3,1428.0,579206.0,full_no_deltas,residual,gelu,none
bands_indices_texture_residual_relu_L10_d256,0.383098840713501,,5.337992683053017,,9.537676494862671,,1,2.0,0.6,1368.0,2986758.0,bands_indices_texture,residual,relu,layernorm
bands_indices_texture_residual_mish_L10_d256,0.38213491439819336,,7.013329863548279,,9.81135460385853,,1,2.0,0.6,1368.0,2986758.0,bands_indices_texture,residual,mish,layernorm
bands_indices_hog_plain_relu_L5_d256,0.38170716166496277,,5.8492545038461685,,9.991753907277175,,1,2.0,0.2,1002.0,524038.0,bands_indices_hog,plain,relu,layernorm
bands_indices_texture_residual_mish_L12_d128_nonorm,0.3801841735839844,,6.458132714033127,,9.417937512938439,,1,2.0,0.4,1368.0,967046.0,bands_indices_texture,residual,mish,none
bands_indices_texture_plain_mish_L5_d256,0.3785555362701416,,5.797293782234192,,9.835726500413537,,1,2.0,0.2,1368.0,617734.0,bands_indices_texture,plain,mish,layernorm
top500_full_residual_geglu_L12_d256,0.3785323202610016,,5.673518404364586,,9.948656727605739,,1,2.0,0.6,500.0,4870406.0,top500_full,residual,geglu,layernorm
bands_indices_texture_plain_gelu_L5_d256,0.378171443939209,,5.688905343413353,,9.82197302870758,,1,2.0,0.3,1368.0,617734.0,bands_indices_texture,plain,gelu,layernorm
bands_indices_glcm_lbp_residual_silu_L4_d512_bn_lr0.0005,0.3767909109592438,,6.473102420568466,,12.610037328135606,,1,2.0,0.3,924.0,4682246.0,bands_indices_glcm_lbp,residual,silu,batchnorm
bands_indices_hog_residual_mish_L12_d128_nonorm,0.3767493665218353,,6.292616575956345,,10.026725822072581,,1,2.0,0.4,1002.0,920198.0,bands_indices_hog,residual,mish,none
bands_indices_texture_plain_silu_L5_d256,0.37667417526245117,,5.802694335579872,,9.867862482857738,,1,2.0,0.2,1368.0,617734.0,bands_indices_texture,plain,silu,layernorm
bands_indices_hog_residual_silu_L8_d256_nonorm,0.37336769700050354,,5.952368676662445,,10.051473804767495,,1,2.0,0.3,1002.0,2361606.0,bands_indices_hog,residual,silu,none
bands_indices_texture_residual_silu_L8_d256_nonorm,0.3723139464855194,,6.6178277134895325,,9.80895451539691,,1,2.0,0.4,1368.0,2455302.0,bands_indices_texture,residual,silu,none
bands_indices_glcm_lbp_residual_silu_L6_d128,0.371811181306839,,7.288943976163864,,11.225088561127182,,1,2.0,0.3,924.0,516486.0,bands_indices_glcm_lbp,residual,silu,layernorm
bands_indices_texture_residual_gelu_L10_d256,0.37166595458984375,,6.6409967839717865,,9.737189308826865,,1,2.0,0.5,1368.0,2986758.0,bands_indices_texture,residual,gelu,layernorm
bands_indices_hog_plain_relu_L3_d512_nonorm,0.37065553665161133,,5.779037997126579,,9.30334132724092,,1,2.0,0.1,1002.0,1041926.0,bands_indices_hog,plain,relu,none
bands_indices_hog_residual_relu_L10_d256,0.37021708488464355,,5.521008744835854,,9.837933436867,,1,2.0,0.4,1002.0,2893062.0,bands_indices_hog,residual,relu,layernorm
bands_indices_texture_residual_relu_L10_d256_nonorm,0.3692753314971924,,6.752064079046249,,10.69387645022693,,1,2.0,0.4,1368.0,2981126.0,bands_indices_texture,residual,relu,none
top500_full_residual_relu_L6_d256,0.36845827102661133,,6.239864602684975,,10.230032982832297,,1,2.0,0.3,500.0,1710854.0,top500_full,residual,relu,layernorm
texture_all_residual_gelu_L10_d256_lr0.002_wd0.0005,0.36843323707580566,,5.794121697545052,,10.024777580676119,,1,2.0,0.4,570.0,2782470.0,texture_all,residual,gelu,layernorm
