fold,group,n_features,n_indices,r2,mae,time
4,EVI2+MNDWI+GNDVI+CRI1,120,4,0.6082986303439752,1.7250275241241546,15.629773616790771
4,EVI2+MNDWI+NDTI+IRECI,120,4,0.5653614679393865,1.872568021153399,17.6910879611969
4,EVI2+MNDWI+NDTI+CRI1,120,4,0.6275585349934084,1.7352748743239914,16.3708016872406
4,EVI2+MNDWI+IRECI+CRI1,120,4,0.599361503104269,1.8148438786344792,15.013448238372803
4,EVI2+GNDVI+NDTI+IRECI,120,4,0.6262138343857439,1.6054740058589307,14.128673791885376
4,EVI2+GNDVI+NDTI+CRI1,120,4,0.6505130356487149,1.6421739252911047,14.804058313369751
4,EVI2+GNDVI+IRECI+CRI1,120,4,0.6077419821158933,1.7026917551114704,13.875747203826904
4,EVI2+NDTI+IRECI+CRI1,120,4,0.6387268236080835,1.6685148008852961,13.031867742538452
4,MNDWI+GNDVI+NDTI+IRECI,120,4,0.5881202745837368,1.8024998549211555,14.431669235229492
4,MNDWI+GNDVI+NDTI+CRI1,120,4,0.6082772440332926,1.8181012741645286,13.06265902519226
4,MNDWI+GNDVI+IRECI+CRI1,120,4,0.5881667947574839,1.768099086719838,14.035264015197754
4,MNDWI+NDTI+IRECI+CRI1,120,4,0.6324164145319294,1.7777689377846722,15.70252537727356
4,GNDVI+NDTI+IRECI+CRI1,120,4,0.6481828636260453,1.7021293348694917,13.670969724655151
4,EVI2+MNDWI+GNDVI+NDTI+IRECI,150,5,0.5972750222614055,1.66100006786435,16.402480363845825
4,EVI2+MNDWI+GNDVI+NDTI+CRI1,150,5,0.6400813166508547,1.67520490435435,14.959314823150635
4,EVI2+MNDWI+GNDVI+IRECI+CRI1,150,5,0.6112861834230152,1.7306998463794399,14.945575714111328
4,EVI2+MNDWI+NDTI+IRECI+CRI1,150,5,0.6449677467624723,1.7301527770508478,15.157256841659546
4,EVI2+GNDVI+NDTI+IRECI+CRI1,150,5,0.6534732059288831,1.6525025877388761,14.816142082214355
4,MNDWI+GNDVI+NDTI+IRECI+CRI1,150,5,0.6321532994395797,1.7275434403800627,16.015408277511597
4,EVI2+MNDWI+GNDVI+NDTI+IRECI+CRI1,180,6,0.6559278578338309,1.698358928642998,18.691174507141113
